order_item_id,order_id,quantity,product_id,unit_price,discount(%),shipping_cost
OI000497,O00218,1,P13787,5020.0,5.58,508.55
OI000498,O00218,1,P10624,2100.0,3.47,316.8
OI000499,O00219,1,P31865,18640.0,15.59,2903.87
OI000500,O00220,1,P19126,1340.0,18.36,134.4
OI000501,O00220,2,P08507,980.0,1.52,98.53
OI000502,O00220,1,P30653,1200.0,5.82,120.32
OI000503,O00220,1,P03789,2680.0,14.92,215.68
OI000504,O00221,1,P05922,16230.0,29.63,838.44
OI000505,O00222,1,P05329,13710.0,27.49,1707.01
OI000506,O00223,1,P30461,14430.0,10.92,1486.67
OI000507,O00224,1,P10097,39020.0,31.97,5054.37
OI000508,O00225,1,P08181,740.0,21.37,74.3
OI000509,O00225,1,P23158,3700.0,16.84,372.89
OI000510,O00225,1,P02111,3960.0,3.07,599.77
OI000511,O00225,1,P01166,5450.0,7.2,827.54
OI000512,O00226,1,P01887,5840.0,4.43,472.8
OI000513,O00226,1,P11917,4660.0,5.89,376.91
OI000514,O00227,1,P17434,4420.0,13.04,535.83
OI000515,O00227,1,P25336,3190.0,7.05,160.65
OI000516,O00228,1,P14223,11340.0,37.1,1740.94
OI000517,O00229,1,P18401,5070.0,16.91,256.22
OI000518,O00230,1,P20724,7120.0,16.12,722.28
OI000519,O00230,2,P20220,10260.0,9.33,531.63
OI000520,O00230,1,P25006,11380.0,17.97,1747.9
OI000521,O00231,1,P10965,690.0,12.65,82.97
OI000522,O00231,1,P23094,3660.0,2.85,442.59
OI000523,O00232,2,P23274,3560.0,17.02,287.03
OI000524,O00232,1,P19983,750.0,10.94,75.37
OI000525,O00232,1,P10004,2470.0,9.81,124.16
OI000526,O00232,2,P09756,2010.0,11.74,161.48
OI000527,O00232,2,P01190,2900.0,9.7,233.53
OI000528,O00233,1,P02677,7030.0,23.32,713.87
OI000529,O00233,1,P12906,9290.0,17.16,1148.22
OI000530,O00233,1,P06118,9120.0,6.5,1394.18
OI000531,O00234,1,P02629,1510.0,11.2,227.46
OI000532,O00234,1,P08492,1480.0,8.48,154.37
OI000533,O00234,1,P32523,2860.0,18.6,230.18
OI000534,O00235,1,P28543,3260.0,16.38,164.34
OI000535,O00235,1,P11940,4860.0,6.48,246.07
OI000536,O00235,1,P18580,3690.0,1.49,446.42
OI000537,O00236,1,P03030,10750.0,14.54,1099.4
OI000538,O00236,2,P00827,10940.0,20.29,1118.7
OI000539,O00237,2,P16599,13070.0,8.8,1342.99
OI000540,O00238,1,P29188,620.0,11.73,93.3
OI000541,O00238,1,P21852,1090.0,10.4,109.28
OI000542,O00238,1,P22495,5680.0,6.87,460.11
OI000543,O00239,1,P04927,2720.0,15.61,410.38
OI000544,O00239,1,P28728,2580.0,5.34,389.15
OI000545,O00240,2,P01459,2970.0,14.81,239.07
OI000546,O00241,1,P19634,13100.0,18.28,672.62
OI000547,O00242,1,P32659,1600.0,17.83,192.69
OI000548,O00242,1,P08337,5980.0,20.08,726.54
OI000549,O00242,1,P06223,1420.0,18.13,113.97
OI000550,O00243,2,P11023,14850.0,27.96,1231.6
OI000551,O00244,1,P17535,14990.0,12.05,1240.19
OI000552,O00245,1,P30708,4560.0,3.42,368.82
OI000553,O00246,1,P29695,8560.0,9.56,436.1
OI000554,O00247,1,P27363,9450.0,28.42,1157.47
OI000555,O00247,1,P23786,6700.0,36.21,344.11
OI000556,O00248,2,P25061,8470.0,12.31,862.11
OI000557,O00249,1,P15674,5080.0,14.79,616.04
OI000558,O00249,1,P18673,3460.0,14.43,419.32
OI000559,O00249,1,P01493,1200.0,17.78,144.39
OI000560,O00250,2,P03303,1240.0,13.33,149.23
OI000561,O00250,1,P08865,5170.0,4.99,261.43
OI000562,O00250,1,P17211,200.0,18.62,24.05
OI000563,O00251,2,P11312,7520.0,19.24,610.77
OI000564,O00251,1,P14761,7660.0,7.51,622.62
OI000565,O00252,1,P12037,2670.0,2.38,214.85
OI000566,O00252,1,P31130,1750.0,18.35,142.21
OI000567,O00253,1,P26389,1990.0,7.05,299.74
OI000568,O00253,1,P03628,5880.0,2.86,612.79
OI000569,O00253,2,P19938,4640.0,11.06,562.52
OI000570,O00253,2,P31635,4340.0,0.46,439.33
OI000571,O00254,2,P27405,14690.0,26.77,2270.66
OI000572,O00254,2,P09302,8960.0,20.09,914.36
OI000573,O00254,1,P01843,8120.0,11.08,660.44
OI000574,O00255,1,P04797,5060.0,17.1,255.71
OI000575,O00255,1,P07366,350.0,2.83,53.18
OI000576,O00255,1,P17936,5170.0,16.92,784.5
OI000577,O00255,1,P07037,1370.0,15.55,110.91
OI000578,O00256,2,P22786,7220.0,30.94,880.3
OI000579,O00256,1,P00576,6640.0,18.82,538.68
OI000580,O00257,1,P14226,1590.0,2.98,79.91
OI000581,O00257,1,P10986,6110.0,5.51,929.44
OI000582,O00257,3,P08053,3520.0,9.37,284.06
OI000583,O00258,1,P31308,2220.0,0.44,334.84
OI000584,O00258,1,P09339,1780.0,9.67,214.48
OI000585,O00258,1,P22763,4090.0,10.64,329.91
OI000586,O00259,1,P01426,8360.0,16.29,851.98
OI000587,O00260,1,P18180,75030.0,27.6,6970.35
OI000588,O00261,2,P28378,10090.0,32.59,1034.38
OI000589,O00261,1,P04179,7500.0,9.8,914.37
OI000590,O00262,1,P10809,2860.0,8.81,143.92
OI000591,O00262,2,P05435,2460.0,1.68,372.11
OI000592,O00262,2,P14664,550.0,12.33,44.1
OI000593,O00263,1,P31090,1310.0,0.57,65.71
OI000594,O00263,1,P31341,1150.0,11.06,57.68
OI000595,O00263,2,P13292,4070.0,4.19,496.82
OI000596,O00264,1,P26937,2690.0,20.3,325.05
OI000597,O00264,1,P16052,5320.0,19.74,806.73
OI000598,O00264,2,P25356,620.0,5.14,93.21
OI000599,O00264,2,P08811,200.0,20.97,30.06
OI000600,O00265,1,P11092,2650.0,11.82,266.51
OI000601,O00265,1,P09466,1660.0,9.77,83.31
OI000602,O00265,2,P07806,2690.0,8.71,272.38
OI000603,O00266,2,P06499,4570.0,17.97,231.41
OI000604,O00266,1,P23586,2100.0,19.04,253.34
OI000605,O00266,2,P24944,3130.0,22.34,157.54
OI000606,O00266,2,P18782,4290.0,18.31,442.33
OI000607,O00267,1,P30592,7100.0,24.46,721.5
OI000608,O00268,2,P12824,5800.0,10.51,293.99
OI000609,O00268,2,P12753,2140.0,13.82,215.04
OI000610,O00268,1,P07936,3030.0,8.97,305.05
OI000611,O00268,1,P16018,4660.0,10.62,396.55
OI000612,O00269,2,P26889,120.0,7.87,12.05
OI000613,O00269,2,P24537,3180.0,3.85,394.56
OI000614,O00269,1,P11057,5870.0,3.22,716.39
OI000615,O00270,2,P16968,12320.0,12.63,638.39
OI000616,O00271,1,P05308,15380.0,10.26,2380.04
OI000617,O00272,2,P22607,130.0,3.58,13.02
OI000618,O00272,1,P17388,810.0,20.41,99.45
OI000619,O00272,2,P12508,370.0,5.19,29.64
OI000620,O00272,1,P26715,580.0,2.93,46.56
OI000621,O00273,2,P16661,6560.0,5.77,666.05
OI000622,O00274,2,P11511,2930.0,0.06,295.89
OI000623,O00274,1,P13275,2220.0,6.72,111.83
OI000624,O00274,1,P05505,2610.0,7.52,263.15
OI000625,O00274,2,P24382,3540.0,6.12,357.04
OI000626,O00275,2,P23229,4070.0,4.87,410.72
OI000627,O00275,1,P18798,3670.0,10.57,185.29
OI000628,O00275,2,P02990,6160.0,2.52,500.3
OI000629,O00276,2,P07332,3030.0,11.93,152.48
OI000630,O00277,1,P28748,14120.0,27.08,726.22
OI000631,O00277,1,P23058,11370.0,35.07,1400.47
OI000632,O00278,1,P31159,4990.0,12.66,255.51
OI000633,O00279,1,P05522,11830.0,17.07,1213.0
OI000634,O00279,1,P26406,11220.0,9.69,1147.96
OI000635,O00279,1,P29272,12410.0,7.32,1273.66
OI000636,O00280,1,P11394,2450.0,8.67,123.17
OI000637,O00280,1,P07087,3310.0,18.81,399.89
OI000638,O00280,2,P22721,5520.0,16.65,280.32
OI000639,O00281,1,P18949,78290.0,28.25,9138.64
OI000640,O00282,1,P16287,8720.0,29.43,1065.07
OI000641,O00282,1,P02100,7040.0,13.01,1076.36
OI000642,O00282,1,P19734,13620.0,8.85,700.37
OI000643,O00283,1,P01390,13590.0,25.4,1117.19
OI000644,O00283,1,P00978,6840.0,35.2,694.66
OI000645,O00284,2,P01645,3830.0,18.28,386.16
OI000646,O00284,1,P31530,4400.0,4.99,532.75
OI000647,O00284,1,P32340,3540.0,10.15,356.86
OI000648,O00285,1,P21178,9990.0,8.87,1078.9
OI000649,O00285,1,P21431,11320.0,31.11,936.88
OI000650,O00286,1,P06877,1920.0,17.27,192.81
OI000651,O00286,1,P19270,5050.0,8.47,626.97
OI000652,O00287,1,P10424,480.0,11.82,38.52
OI000653,O00287,2,P24883,3140.0,7.15,317.58
OI000654,O00287,1,P30999,5620.0,9.33,284.93
OI000655,O00287,1,P21689,390.0,2.79,59.21
OI000656,O00288,1,P01279,11770.0,11.67,1206.71
OI000657,O00288,1,P20485,14330.0,13.11,737.89
OI000658,O00288,1,P15088,14590.0,19.48,1504.78
OI000659,O00289,1,P03010,5010.0,3.16,507.17
OI000660,O00289,1,P17959,2090.0,13.41,105.0
OI000661,O00290,1,P04828,2740.0,20.72,334.51
OI000662,O00290,1,P32352,2420.0,20.46,123.27
OI000663,O00291,1,P13579,130.0,13.62,10.43
OI000664,O00291,3,P12392,3460.0,1.21,522.92
OI000665,O00291,1,P30700,2040.0,19.38,164.03
OI000666,O00292,1,P17677,9860.0,21.19,1008.2
OI000667,O00293,2,P28085,6000.0,0.17,911.43
OI000668,O00293,3,P01048,1930.0,15.17,98.15
OI000669,O00294,1,P22459,1130.0,9.71,136.04
OI000670,O00294,1,P19274,480.0,11.5,72.09
OI000671,O00294,1,P11793,1960.0,8.14,236.45
OI000672,O00295,1,P00345,1340.0,3.79,107.55
OI000673,O00295,2,P32548,1710.0,6.38,207.2
OI000674,O00296,1,P31593,3490.0,2.59,351.79
OI000675,O00296,2,P28855,1550.0,0.19,124.58
OI000676,O00296,1,P05059,3880.0,15.08,316.07
OI000677,O00296,1,P25467,810.0,13.15,98.64
OI000678,O00297,1,P08327,3180.0,10.56,480.32
OI000679,O00297,1,P17746,5490.0,14.64,446.75
OI000680,O00297,1,P10415,1120.0,20.94,56.18
OI000681,O00298,1,P21508,1840.0,1.49,223.31
OI000682,O00298,1,P23327,3400.0,1.37,274.09
OI000683,O00298,1,P23565,6080.0,12.35,977.81
OI000684,O00298,1,P28848,1070.0,13.73,53.64
OI000685,O00299,1,P10334,8340.0,17.2,424.37
OI000686,O00299,1,P18141,9720.0,23.36,792.87
OI000687,O00300,2,P19432,3250.0,16.89,261.82
OI000688,O00300,1,P07910,3980.0,20.01,321.32
OI000689,O00300,1,P24539,5490.0,17.15,556.02
OI000690,O00300,1,P02757,3870.0,6.27,468.18
OI000691,O00301,1,P03141,13710.0,24.62,704.91
OI000692,O00301,1,P10906,10410.0,11.74,850.56
OI000693,O00301,1,P07902,10910.0,15.51,1673.35
OI000694,O00302,1,P26101,12220.0,15.12,1878.17
OI000695,O00303,1,P23204,710.0,21.95,35.59
OI000696,O00303,2,P20216,5200.0,14.46,526.24
OI000697,O00303,2,P00160,5330.0,20.67,646.87
OI000698,O00303,1,P06031,3210.0,19.95,259.48
OI000699,O00303,2,P20847,1860.0,2.19,280.09
OI000700,O00304,1,P16399,12540.0,15.6,1544.05
OI000701,O00304,1,P20359,10800.0,25.43,1656.29
OI000702,O00305,2,P12053,2280.0,11.62,229.18
OI000703,O00305,1,P14491,4310.0,10.31,217.44
OI000704,O00305,1,P13246,380.0,12.92,57.12
OI000705,O00305,3,P05957,1750.0,4.81,88.14
OI000706,O00306,1,P07451,13490.0,27.28,1662.64
OI000707,O00307,1,P10603,8430.0,21.04,686.44
OI000708,O00307,1,P06908,11920.0,20.99,1835.1
OI000709,O00308,1,P15363,9830.0,22.86,803.35
OI000710,O00308,1,P01669,7030.0,22.98,357.07
OI000711,O00308,1,P02839,14640.0,19.21,1207.25
OI000712,O00309,1,P21295,9540.0,28.5,1170.83
OI000713,O00310,1,P23385,1050.0,3.59,126.42
OI000714,O00310,1,P21588,2590.0,6.09,313.24
OI000715,O00311,1,P10745,5270.0,4.34,426.17
OI000716,O00311,1,P10710,2850.0,2.9,288.59
OI000717,O00312,1,P14163,8930.0,32.79,911.18
OI000718,O00312,1,P29731,7350.0,30.81,374.08
OI000719,O00312,1,P03365,14370.0,18.8,764.3
OI000720,O00313,2,P02006,5670.0,1.67,458.99
OI000721,O00313,1,P27219,5740.0,2.51,582.14
OI000722,O00313,1,P21015,2180.0,0.95,175.73
OI000723,O00313,1,P24191,1490.0,0.77,181.89
OI000724,O00313,1,P23399,5180.0,4.21,798.03
OI000725,O00314,1,P04550,16570.0,37.53,856.21
OI000726,O00315,3,P02506,2970.0,15.99,359.05
OI000727,O00315,1,P19795,5380.0,22.15,543.9
OI000728,O00316,1,P11770,3770.0,1.81,457.91
OI000729,O00316,1,P00135,5400.0,16.36,273.51
OI000730,O00316,1,P16507,4470.0,3.22,677.43
OI000731,O00316,1,P30894,2660.0,6.49,214.08
OI000732,O00317,1,P22972,1010.0,20.97,50.61
OI000733,O00317,1,P21311,2980.0,17.13,239.96
OI000734,O00317,1,P12514,3140.0,20.63,474.15
OI000735,O00318,1,P13846,9310.0,28.54,1430.74
OI000736,O00318,1,P00118,7170.0,25.21,873.08
OI000737,O00318,1,P02161,10140.0,11.89,1552.3
OI000738,O00319,1,P09176,5270.0,6.17,639.32
OI000739,O00320,1,P22930,12840.0,13.35,1055.53
OI000740,O00320,1,P04770,10110.0,22.01,1239.19
OI000741,O00321,1,P16887,1120.0,21.47,90.98
OI000742,O00321,1,P03262,3570.0,7.99,287.72
OI000743,O00322,1,P18424,5140.0,10.63,259.69
OI000744,O00322,1,P30320,5260.0,12.44,798.82
OI000745,O00322,2,P09772,3930.0,6.1,594.37
OI000746,O00322,2,P03780,1500.0,0.84,150.48
OI000747,O00323,1,P10303,7460.0,8.79,378.71
OI000748,O00324,1,P15752,14810.0,14.34,766.28
OI000749,O00325,1,P31369,1070.0,10.88,107.39
OI000750,O00325,2,P04589,1740.0,7.29,174.64
OI000751,O00325,2,P31667,3150.0,2.37,386.88
OI000752,O00325,2,P19462,2530.0,0.76,305.52
OI000753,O00326,1,P06248,790.0,14.14,39.66
OI000754,O00327,1,P11422,3880.0,17.02,391.37
OI000755,O00327,1,P23715,1240.0,11.18,186.6
OI000756,O00327,3,P18948,4650.0,0.6,469.42
OI000757,O00328,1,P08167,109430.0,41.95,10878.74
OI000758,O00329,1,P19662,5530.0,21.0,280.11
OI000759,O00330,1,P20212,60570.0,17.4,3401.43
OI000760,O00331,1,P10133,740.0,9.77,89.32
OI000761,O00332,1,P19976,13200.0,22.69,1398.54
OI000762,O00332,1,P27978,14780.0,35.82,1218.18
OI000763,O00333,1,P07849,450.0,7.91,36.05
OI000764,O00334,1,P17266,11300.0,32.15,1213.51
OI000765,O00335,2,P16412,1180.0,17.41,94.7
OI000766,O00335,1,P22069,510.0,0.74,40.88
OI000767,O00336,1,P10655,3940.0,7.48,397.85
OI000768,O00337,1,P21915,2900.0,7.43,295.74
OI000769,O00337,1,P10348,2280.0,15.62,183.6
OI000770,O00337,1,P11202,3920.0,3.04,475.5
OI000771,O00338,1,P01105,6160.0,12.88,312.38
OI000772,O00338,1,P28120,1440.0,11.69,115.54
OI000773,O00338,2,P05331,2790.0,12.45,336.79
OI000774,O00338,1,P16507,4470.0,2.74,451.62
OI000775,O00339,1,P31166,6970.0,15.56,1061.79
OI000776,O00340,1,P00978,6840.0,17.06,347.33
OI000777,O00340,1,P24515,7880.0,6.06,801.68
OI000778,O00340,1,P30590,10900.0,14.7,1672.28
OI000779,O00341,1,P26763,116190.0,24.44,21492.48
OI000780,O00342,1,P04379,2940.0,16.52,295.88
OI000781,O00342,1,P16634,690.0,1.2,34.59
OI000782,O00342,1,P01653,2600.0,18.08,415.43
OI000783,O00343,1,P13022,1890.0,18.49,227.82
OI000784,O00343,2,P05073,3560.0,12.55,359.6
OI000785,O00343,2,P17264,4630.0,22.15,467.6
OI000786,O00344,1,P10650,5020.0,0.91,409.93
OI000787,O00344,1,P10455,4640.0,8.2,234.36
OI000788,O00344,1,P00215,1720.0,7.58,259.03
OI000789,O00345,1,P10975,13730.0,4.77,705.9
OI000790,O00345,1,P27112,10390.0,23.58,530.55
OI000791,O00346,1,P29775,14690.0,16.15,1818.29
OI000792,O00346,1,P00714,13620.0,31.29,1699.19
OI000793,O00346,1,P26165,9120.0,26.09,786.68
OI000794,O00347,1,P14288,600.0,9.95,48.09
OI000795,O00347,2,P14528,3020.0,15.87,152.1
OI000796,O00347,2,P18058,5830.0,12.67,885.13
OI000797,O00347,2,P13241,2130.0,15.75,107.12
OI000798,O00347,1,P18074,5520.0,15.22,670.27
OI000799,O00348,1,P16524,8970.0,7.57,1373.54
OI000800,O00349,1,P26940,11070.0,30.25,1700.03
OI000801,O00350,2,P13397,4050.0,15.33,408.63
OI000802,O00350,1,P18654,1500.0,21.58,123.19
OI000803,O00350,1,P00017,2860.0,15.91,143.93
OI000804,O00350,2,P21196,2020.0,21.85,304.28
OI000805,O00351,1,P19960,43550.0,21.23,7104.09
OI000806,O00352,1,P03595,670.0,0.88,80.81
OI000807,O00352,1,P12283,260.0,0.3,13.04
OI000808,O00352,2,P16484,5150.0,2.96,530.86
OI000809,O00352,1,P14040,3900.0,12.69,319.8
OI000810,O00353,1,P05075,1720.0,5.69,207.61
OI000811,O00353,2,P09872,5690.0,8.12,576.16
OI000812,O00353,1,P29276,140.0,17.21,14.01
OI000813,O00354,1,P28397,3400.0,14.01,348.09
OI000814,O00354,2,P18090,150.0,16.0,15.02
OI000815,O00354,1,P11137,270.0,11.34,13.51
OI000816,O00354,2,P16921,1400.0,4.15,210.99
OI000817,O00355,1,P28375,17950.0,29.38,1491.14
OI000818,O00356,1,P10251,11880.0,17.17,974.88
OI000819,O00357,2,P08308,1090.0,18.02,164.12
OI000820,O00357,1,P24529,2980.0,10.89,240.06
OI000821,O00357,2,P02384,2670.0,17.54,214.87
OI000822,O00357,2,P25118,2660.0,18.09,214.58
OI000823,O00358,2,P02845,80.0,2.93,5.0
OI000824,O00358,3,P01359,2120.0,4.95,213.32
OI000825,O00358,1,P32881,780.0,21.05,93.83
OI000826,O00358,1,P28583,5270.0,3.22,266.34
OI000827,O00359,1,P07343,1850.0,20.03,278.92
OI000828,O00359,1,P21578,4440.0,15.63,538.33
OI000829,O00360,1,P10417,4670.0,10.15,236.08
OI000830,O00360,1,P31820,330.0,15.04,49.56
OI000831,O00361,1,P22148,10760.0,19.97,1112.93
OI000832,O00361,2,P21160,13020.0,9.35,1336.95
OI000833,O00361,1,P06403,13970.0,32.16,718.85
OI000834,O00362,1,P09290,8250.0,31.98,677.69
OI000835,O00363,1,P24809,4540.0,8.76,367.15
OI000836,O00364,1,P07068,8710.0,13.59,709.57
OI000837,O00365,1,P05189,2390.0,19.79,240.33
OI000838,O00366,1,P29298,4460.0,6.67,225.44
OI000839,O00366,1,P22305,3940.0,7.78,596.26
OI000840,O00366,1,P07775,1990.0,19.76,240.1
OI000841,O00366,1,P13571,4750.0,7.25,724.4
OI000842,O00366,1,P06913,4430.0,6.26,460.13
OI000843,O00367,1,P05612,1480.0,8.58,180.88
OI000844,O00367,1,P13781,5330.0,13.51,270.09
OI000845,O00367,3,P15873,1210.0,2.08,145.61
OI000846,O00367,1,P06033,2370.0,16.92,241.11
OI000847,O00368,1,P01463,1090.0,4.21,112.14
OI000848,O00368,2,P00752,2560.0,11.8,257.9
OI000849,O00369,1,P10714,3680.0,11.71,185.41
OI000850,O00369,2,P22010,5530.0,13.4,689.45
OI000851,O00370,2,P27509,8990.0,17.59,1100.08
OI000852,O00370,1,P24186,9100.0,15.67,1422.6
OI000853,O00370,1,P26461,10160.0,24.6,1246.78
OI000854,O00371,1,P23236,124880.0,41.76,18737.39
OI000855,O00372,1,P18935,140570.0,30.94,14440.92
OI000856,O00373,1,P14579,11090.0,22.82,916.99
OI000857,O00373,2,P07101,10110.0,10.2,516.01
OI000858,O00374,1,P10084,1420.0,5.89,171.34
OI000859,O00374,2,P06570,1930.0,6.26,96.91
OI000860,O00374,1,P02766,1090.0,3.71,163.89
OI000861,O00374,1,P16643,1640.0,22.23,164.72
OI000862,O00375,1,P01804,2750.0,8.94,221.65
OI000863,O00375,1,P25942,4100.0,8.51,499.33
OI000864,O00376,1,P26949,15830.0,33.42,2462.5
OI000865,O00377,2,P25120,8650.0,10.05,881.78
OI000866,O00378,1,P17095,19420.0,47.61,3040.26
OI000867,O00379,1,P22921,3790.0,3.45,191.24
OI000868,O00379,1,P07227,2910.0,14.69,292.75
OI000869,O00380,1,P13809,6940.0,10.12,706.48
OI000870,O00380,1,P09163,9200.0,4.86,485.71
OI000871,O00381,1,P20681,3040.0,1.06,368.04
OI000872,O00381,1,P30835,4490.0,6.73,453.26
OI000873,O00381,1,P26252,2420.0,7.38,121.78
OI000874,O00382,1,P25435,7980.0,29.19,652.55
OI000875,O00382,1,P20682,12880.0,23.85,1057.25
OI000876,O00383,1,P20492,3120.0,4.67,251.33
OI000877,O00383,1,P15529,100.0,11.26,15.02
OI000878,O00383,1,P20335,1230.0,10.77,148.04
OI000879,O00383,1,P13389,2980.0,10.03,149.95
OI000880,O00383,2,P15325,2660.0,8.39,401.78
OI000881,O00384,1,P07959,7250.0,11.72,1105.77
OI000882,O00384,1,P09465,9770.0,16.22,800.7
OI000883,O00385,1,P14239,2780.0,6.08,223.68
OI000884,O00385,1,P23210,5900.0,4.83,598.5
OI000885,O00385,1,P02658,600.0,11.63,72.15
OI000886,O00385,2,P15324,5700.0,6.95,577.41
OI000887,O00386,1,P03937,110.0,21.44,5.5
OI000888,O00386,1,P32930,3230.0,9.42,163.11
OI000889,O00387,1,P23575,8020.0,35.37,814.94
OI000890,O00387,2,P15286,10380.0,11.77,848.88
OI000891,O00387,1,P32126,13100.0,27.4,1348.58
OI000892,O00388,1,P20309,3650.0,14.04,371.72
OI000893,O00388,2,P10132,1250.0,17.07,125.59
OI000894,O00388,2,P12927,690.0,11.49,103.74
OI000895,O00388,1,P04363,2740.0,17.22,137.79
OI000896,O00388,1,P06296,5070.0,9.97,512.45
OI000897,O00389,1,P13213,14810.0,23.06,2290.86
OI000898,O00390,2,P07319,12700.0,17.88,1308.1
OI000899,O00391,1,P18267,15010.0,46.07,773.33
OI000900,O00392,1,P19163,144160.0,16.35,9286.93
OI000901,O00393,1,P11096,1680.0,1.64,253.38
OI000902,O00393,1,P21351,4600.0,4.29,234.52
OI000903,O00394,1,P29106,10820.0,10.23,1669.81
OI000904,O00395,1,P31633,3650.0,21.31,551.88
OI000905,O00395,1,P31132,5810.0,2.39,293.96
OI000906,O00395,3,P23523,4150.0,7.1,334.92
OI000907,O00396,1,P08935,2120.0,3.23,255.61
OI000908,O00396,1,P11158,3610.0,3.26,545.46
OI000909,O00396,1,P02906,200.0,11.74,24.02
OI000910,O00397,1,P01670,4590.0,1.97,232.39
OI000911,O00397,1,P04557,5860.0,9.92,297.34
OI000912,O00398,1,P02299,2820.0,17.19,290.81
OI000913,O00398,3,P07196,2810.0,16.9,282.8
OI000914,O00399,1,P07693,5000.0,7.64,505.85
OI000915,O00399,1,P00437,2750.0,4.06,332.21
OI000916,O00400,1,P07784,480.0,3.88,57.78
OI000917,O00400,1,P17585,1330.0,20.92,133.59
OI000918,O00400,1,P06029,2970.0,12.72,149.41
OI000919,O00400,1,P16138,4880.0,12.34,598.81
OI000920,O00401,1,P23754,2720.0,4.35,219.44
OI000921,O00402,2,P26190,3520.0,2.79,177.77
OI000922,O00402,1,P31219,2680.0,7.05,215.63
OI000923,O00402,1,P21450,2210.0,19.05,222.07
OI000924,O00402,1,P21757,1980.0,18.48,159.2
OI000925,O00402,1,P15640,1290.0,9.95,129.4
OI000926,O00403,2,P15660,3100.0,18.63,374.6
OI000927,O00403,2,P08394,1550.0,19.12,77.76
OI000928,O00403,1,P07807,850.0,21.45,68.22
OI000929,O00403,1,P08577,1880.0,8.89,189.03
OI000930,O00403,1,P11843,3190.0,21.75,482.51
OI000931,O00404,1,P19459,9710.0,31.17,1193.19
OI000932,O00405,1,P06126,9930.0,19.7,811.55
OI000933,O00405,1,P13121,14510.0,26.98,1496.01
OI000934,O00405,1,P21315,8360.0,12.19,853.57
OI000935,O00406,1,P08946,720.0,16.62,57.92
OI000936,O00406,1,P24014,3030.0,11.11,305.03
OI000937,O00407,2,P03296,4470.0,4.93,361.12
OI000938,O00407,1,P25090,1270.0,13.3,103.04
OI000939,O00408,1,P29871,13410.0,16.68,1107.37
OI000940,O00408,1,P09889,12500.0,10.36,1925.62
OI000941,O00409,1,P30243,11010.0,30.62,1358.48
OI000942,O00409,1,P17203,10040.0,30.54,1025.67
OI000943,O00410,3,P28459,5740.0,8.67,581.45
OI000944,O00410,2,P10347,430.0,3.43,64.92
OI000945,O00410,2,P15759,4650.0,11.67,704.48
OI000946,O00411,1,P24217,13060.0,16.57,1342.94
OI000947,O00411,1,P20658,12430.0,24.33,1530.17
OI000948,O00411,1,P14183,7400.0,23.01,905.05
OI000949,O00412,1,P01032,430.0,9.79,21.54
OI000950,O00412,1,P12341,4270.0,5.62,432.06
OI000951,O00412,1,P15473,5960.0,12.1,482.86
OI000952,O00413,1,P00187,3660.0,6.31,371.61
OI000953,O00413,1,P29883,2390.0,19.35,192.45
OI000954,O00413,1,P02254,4090.0,14.37,330.17
OI000955,O00414,1,P13060,3740.0,10.34,565.69
OI000956,O00415,1,P09889,12500.0,34.46,1925.62
OI000957,O00415,2,P26075,14350.0,29.27,1772.11
OI000958,O00415,1,P18359,14530.0,28.48,747.98
OI000959,O00416,1,P26557,4590.0,9.73,695.23
OI000960,O00416,2,P03406,3040.0,16.59,152.97
OI000961,O00416,1,P04379,2940.0,3.28,443.81
OI000962,O00416,2,P02189,5100.0,3.84,257.98
OI000963,O00416,1,P16076,4600.0,15.12,696.78
OI000964,O00417,1,P24890,9850.0,13.57,502.4
OI000965,O00417,1,P06414,11620.0,28.48,953.9
OI000966,O00418,1,P18579,1380.0,21.96,110.99
OI000967,O00418,1,P06075,370.0,15.4,37.18
OI000968,O00419,2,P05040,3760.0,3.31,189.75
OI000969,O00419,1,P07147,3140.0,10.44,316.16
OI000970,O00420,1,P23956,15050.0,17.52,1240.81
OI000971,O00421,1,P28543,3260.0,13.66,164.34
OI000972,O00421,2,P17534,450.0,8.4,45.31
OI000973,O00422,1,P28223,14740.0,8.92,1828.53
OI000974,O00423,2,P06121,5270.0,0.69,798.99
OI000975,O00423,1,P17325,1020.0,10.47,102.25
OI000976,O00424,1,P29249,2420.0,10.77,364.97
OI000977,O00424,2,P09254,5160.0,18.16,626.27
OI000978,O00424,2,P26853,5590.0,4.76,850.47
OI000979,O00424,2,P22514,5030.0,0.95,508.31
OI000980,O00424,3,P16658,1730.0,19.28,173.64
OI000981,O00425,2,P00224,5040.0,13.42,764.02
OI000982,O00425,1,P11512,3580.0,1.14,433.79
OI000983,O00425,2,P20138,4330.0,0.88,218.81
OI000984,O00425,1,P04246,3900.0,7.96,196.7
OI000985,O00426,1,P14705,11480.0,19.58,940.04
OI000986,O00427,1,P32868,4330.0,7.02,524.54
OI000987,O00427,1,P11369,5710.0,10.77,462.25
OI000988,O00427,2,P00379,5120.0,11.07,414.25
OI000989,O00427,1,P04140,3490.0,0.04,351.61
OI000990,O00428,1,P28146,32100.0,45.91,4105.85
OI000991,O00429,1,P02000,14840.0,29.74,1228.61
OI000992,O00429,1,P06777,9050.0,35.11,1383.97
OI000993,O00430,1,P02129,3630.0,12.79,185.12
