product_id,Category_name,sub_category_name,product_weight_g,brand,cost_price,selling_price,stock_availability
P00347,bed_bath_table,Gifts,700,Generic Indian,14340.0,18660.0,Preorder
P00348,telephony,General Merchandise,200,Generic Global,13590.0,17040.0,In Stock
P00349,air_conditioning,Novelty Items,7800,Generic Global,1570.0,2070.0,Available on Demand
P00350,stationery,Manga,550,Stabilo,630.0,880.0,Limited Edition
P00351,watches_gifts,Gifts,200,Generic Indian,9020.0,10920.0,Limited Edition
P00352,bed_bath_table,General Merchandise,1000,Generic Indian,9340.0,12710.0,In Stock
P00353,stationery,Board Games,1000,Navneet,1310.0,1560.0,In Stock
P00354,construction_tools_lights,General Merchandise,1450,Generic Indian,660.0,920.0,In Stock
P00355,office_furniture,Bean Bags,5850,Durian,37000.0,46430.0,In Stock
P00356,baby,Collectibles,8300,Generic Indian,8960.0,12580.0,In Stock
P00357,sports_leisure,General Merchandise,1800,Generic Indian,12740.0,15260.0,In Stock
P00358,sports_leisure,Collectibles,900,Generic Global,15250.0,17140.0,In Stock
P00359,sports_leisure,General Merchandise,415,Generic Indian,11790.0,15140.0,In Stock
P00360,telephony,Collectibles,103,Generic Indian,880.0,1220.0,In Stock
P00361,auto,Tyres,500,BharatBenz,9820.0,11040.0,Limited Edition
P00362,stationery,STEM Toys,600,Stabilo,1080.0,1540.0,Discontinued
P00363,computers_accessories,Vinyl Players,4750,boAt,58990.0,71610.0,In Stock
P00364,watches_gifts,General Merchandise,263,Generic Indian,12130.0,13760.0,Low Stock
P00365,baby,Novelty Items,50,Generic Global,5490.0,7260.0,In Stock
P00366,perfumery,Haircare,200,Mamaearth,2800.0,3770.0,In Stock
P00367,bed_bath_table,Gifts,360,Generic Indian,490.0,640.0,In Stock
P00368,cool_stuff,Gifts,150,Generic Indian,11710.0,16230.0,In Stock
P00369,sports_leisure,Novelty Items,1100,Generic Indian,3900.0,4540.0,In Stock
P00370,fashion_bags_accessories,Hats,2250,Peter England,1090.0,1810.0,In Stock
P00371,auto,Engine Oils,1475,Amaron,15510.0,18570.0,Backordered
P00372,sports_leisure,General Merchandise,1600,Generic Global,10830.0,12470.0,In Stock
P00373,health_beauty,Collectibles,1650,Generic Indian,6270.0,7780.0,Out of Stock
P00374,toys,Gifts,650,Generic Indian,4100.0,4640.0,Available on Demand
P00375,housewares,Collectibles,900,Generic Indian,2700.0,3050.0,Available on Demand
P00376,telephony,Collectibles,75,Generic Indian,10130.0,11670.0,In Stock
P00377,garden_tools,Collectibles,600,Generic Indian,12400.0,17270.0,In Stock
P00378,furniture_decor,Lamps,400,Godrej Interio,86200.0,125320.0,In Stock
P00379,housewares,Collectibles,553,Generic Indian,4340.0,5120.0,In Stock
P00380,books_general_interest,Board Games,900,Faber-Castell,1500.0,2000.0,In Stock
P00381,housewares,General Merchandise,250,Generic Indian,9550.0,11140.0,In Stock
P00382,office_furniture,Recliners,14900,Pepperfry,4280.0,4770.0,In Stock
P00383,bed_bath_table,General Merchandise,1100,Generic Indian,3090.0,4360.0,In Stock
P00384,furniture_decor,Curtains,2050,Urban Ladder,4560.0,6580.0,In Stock
P00385,furniture_decor,Recliners,850,Nilkamal,49830.0,59180.0,In Stock
P00386,bed_bath_table,General Merchandise,350,Generic Indian,15830.0,18050.0,In Stock
P00387,garden_tools,Gifts,1400,Generic Global,11480.0,12960.0,In Stock
P00388,computers_accessories,Smartwatches,200,realme,6610.0,7690.0,In Stock
P00389,computers_accessories,Bluetooth Speakers,617,Xiaomi,44690.0,47720.0,Backordered
P00390,housewares,Novelty Items,2600,Generic Indian,4210.0,5260.0,Preorder
P00391,drinks,Novelty Items,200,Generic Indian,9610.0,10950.0,Discontinued
P00392,bed_bath_table,General Merchandise,2000,Generic Global,2400.0,3390.0,In Stock
P00393,health_beauty,General Merchandise,266,Generic Indian,14930.0,16910.0,Backordered
P00394,telephony,Collectibles,200,Generic Indian,8530.0,10910.0,In Stock
P00395,baby,Gifts,300,Generic Global,300.0,400.0,In Stock
P00396,pet_shop,Dog Food,300,Himalaya Pet Care,7440.0,10710.0,In Stock
P00397,watches_gifts,Gifts,200,Generic Indian,350.0,450.0,In Stock
P00398,small_appliances,Gifts,1300,Generic Indian,14740.0,16740.0,In Stock
P00399,sports_leisure,Collectibles,482,Generic Indian,16150.0,18050.0,In Stock
P00400,bed_bath_table,Gifts,550,Generic Indian,130.0,150.0,Limited Edition
P00401,health_beauty,Collectibles,270,Generic Indian,9600.0,12010.0,In Stock
P00402,telephony,Collectibles,300,Generic Indian,5660.0,6910.0,In Stock
P00403,market_place,Collectibles,2150,Generic Indian,4310.0,4800.0,In Stock
P00404,auto,Car Accessories,3300,Shell,980.0,1260.0,In Stock
P00405,perfumery,Haircare,200,Forest Essentials,1010.0,1450.0,In Stock
P00406,sports_leisure,Collectibles,200,Generic Indian,11350.0,14980.0,Limited Edition
P00407,perfumery,Skincare,514,L'Oreal,1390.0,2700.0,In Stock
P00408,home_construction,TV Units,3100,Urban Ladder,53020.0,72190.0,In Stock
P00409,housewares,Collectibles,1200,Generic Indian,14090.0,18790.0,In Stock
P00410,sports_leisure,Collectibles,250,Generic Global,3710.0,5150.0,Low Stock
P00411,toys,Novelty Items,7400,Generic Indian,11440.0,13740.0,In Stock
P00412,la_cuisine,Collectibles,7600,Generic Indian,6570.0,8140.0,In Stock
P00413,sports_leisure,Gifts,875,Generic Indian,11760.0,15040.0,In Stock
P00414,furniture_decor,Recliners,700,Pepperfry,57240.0,73100.0,In Stock
P00415,office_furniture,Bean Bags,900,Urban Ladder,53350.0,68680.0,In Stock
P00416,sports_leisure,General Merchandise,700,Generic Indian,3610.0,4900.0,In Stock
P00417,bed_bath_table,Gifts,1100,Generic Indian,5960.0,6930.0,Available on Demand
P00418,cool_stuff,General Merchandise,1150,Generic Indian,13050.0,17170.0,In Stock
P00419,cool_stuff,General Merchandise,900,Generic Indian,6580.0,9080.0,In Stock
P00420,books_technical,Textbooks,2050,Camel,150.0,230.0,In Stock
P00421,health_beauty,General Merchandise,2150,Generic Indian,10860.0,12440.0,In Stock
P00422,health_beauty,Gifts,490,Generic Indian,9110.0,10940.0,In Stock
P00423,toys,Gifts,1000,Generic Indian,11880.0,16600.0,In Stock
P00424,computers_accessories,E-Readers,200,iQOO,10520.0,11970.0,In Stock
P00425,housewares,General Merchandise,500,Generic Indian,14220.0,18310.0,In Stock
P00426,bed_bath_table,Novelty Items,500,Generic Global,10760.0,13230.0,In Stock
P00427,perfumery,Wellness Supplements,1000,Lakme,1830.0,3020.0,In Stock
P00428,auto,Engine Oils,4200,Amaron,6360.0,7060.0,In Stock
P00429,perfumery,Ayurvedic,350,Himalaya,300.0,500.0,In Stock
P00430,telephony,Gifts,125,Generic Indian,15360.0,17510.0,In Stock
P00431,telephony,Gifts,100,Generic Indian,6240.0,8400.0,In Stock
P00432,housewares,Novelty Items,4100,Generic Global,5270.0,6020.0,In Stock
P00433,electronics,Feature Phones,200,Xiaomi,41070.0,45240.0,In Stock
P00434,consoles_games,E-Readers,300,boAt,89830.0,95950.0,In Stock
P00435,housewares,General Merchandise,8400,Generic Indian,4380.0,6130.0,Limited Edition
P00436,housewares,General Merchandise,1550,Generic Indian,14000.0,17130.0,In Stock
P00437,housewares,Collectibles,600,Generic Indian,2410.0,2750.0,In Stock
P00438,fashion_bags_accessories,Belts,200,Manyavar,1620.0,3360.0,In Stock
P00439,auto,Helmets,500,Castrol,4090.0,4920.0,In Stock
P00440,costruction_tools_tools,Novelty Items,1250,Generic Indian,10830.0,12370.0,In Stock
P00441,computers_accessories,Feature Phones,667,boAt,5070.0,5870.0,Out of Stock
P00442,bed_bath_table,General Merchandise,300,Generic Indian,2430.0,2800.0,In Stock
P00443,perfumery,Wellness Supplements,400,Forest Essentials,2510.0,4710.0,In Stock
P00444,sports_leisure,Collectibles,450,Generic Indian,13240.0,14720.0,Limited Edition
P00445,auto,Helmets,2800,Castrol,12770.0,16640.0,In Stock
P00446,furniture_decor,Curtains,250,Godrej Interio,97450.0,110090.0,In Stock
P00447,furniture_decor,Beds,250,Durian,87640.0,112300.0,In Stock
P00448,pet_shop,Cat Food,300,Himalaya Pet Care,2470.0,3400.0,In Stock
P00449,furniture_decor,Curtains,1000,Durian,23500.0,27540.0,In Stock
P00450,furniture_decor,Sofas,6267,Pepperfry,49390.0,55090.0,In Stock
P00451,sports_leisure,General Merchandise,2653,Generic Indian,3900.0,5550.0,In Stock
P00452,furniture_decor,Beds,3000,Pepperfry,55710.0,82500.0,In Stock
P00453,auto,Dash Cams,8500,Amaron,12790.0,14890.0,In Stock
P00454,sports_leisure,Gifts,2120,Generic Indian,4350.0,5220.0,Available on Demand
P00455,small_appliances,Novelty Items,750,Generic Global,630.0,720.0,In Stock
P00456,health_beauty,Novelty Items,200,Generic Indian,2060.0,2830.0,In Stock
P00457,bed_bath_table,Gifts,1650,Generic Indian,8430.0,9560.0,In Stock
P00458,computers_accessories,Bluetooth Speakers,900,Infinix,62330.0,66110.0,In Stock
P00459,housewares,Gifts,150,Generic Indian,2830.0,3610.0,In Stock
P00460,housewares,Gifts,800,Generic Indian,14400.0,16360.0,Available on Demand
P00461,cool_stuff,General Merchandise,700,Generic Indian,12410.0,13810.0,In Stock
P00462,drinks,General Merchandise,700,Generic Indian,10260.0,12470.0,In Stock
P00463,baby,Collectibles,10400,Generic Indian,7010.0,8340.0,Low Stock
P00464,musical_instruments,General Merchandise,5850,Generic Indian,11310.0,15440.0,In Stock
P00465,bed_bath_table,Gifts,75,Generic Indian,4880.0,5960.0,In Stock
P00466,stationery,Notebooks,1000,Classmate,1620.0,1860.0,In Stock
P00467,auto,Dash Cams,1475,Amaron,1730.0,2300.0,In Stock
P00468,fashion_bags_accessories,Hats,750,Mochi,620.0,1090.0,Limited Edition
P00469,stationery,Manga,3600,Navneet,2300.0,2760.0,In Stock
P00470,furniture_decor,TV Units,2200,Durian,68730.0,98690.0,Available on Demand
P00471,home_appliances,Beds,150,Nilkamal,1520.0,1910.0,Low Stock
P00472,home_construction,Beds,1750,Durian,13380.0,20020.0,In Stock
P00473,sports_leisure,Gifts,1300,Generic Indian,2610.0,2900.0,In Stock
P00474,furniture_living_room,Curtains,7750,Durian,82710.0,114860.0,Preorder
P00475,housewares,Gifts,3100,Generic Indian,13710.0,17760.0,In Stock
P00476,luggage_accessories,Collectibles,1600,Generic Global,1800.0,2490.0,In Stock
P00477,watches_gifts,Collectibles,350,Generic Indian,2060.0,2560.0,Low Stock
P00478,health_beauty,Gifts,888,Generic Indian,1310.0,1520.0,Available on Demand
P00479,computers_accessories,Hi-Fi Systems,150,Xiaomi,82220.0,95310.0,Discontinued
P00480,housewares,Collectibles,1025,Generic Global,1310.0,1520.0,In Stock
P00481,housewares,General Merchandise,250,Generic Indian,13390.0,17290.0,In Stock
P00482,bed_bath_table,Novelty Items,450,Generic Indian,170.0,190.0,In Stock
P00483,health_beauty,Gifts,1000,Generic Indian,9940.0,11410.0,In Stock
P00484,housewares,Novelty Items,400,Generic Indian,9200.0,10640.0,In Stock
P00485,telephony,General Merchandise,150,Generic Indian,14010.0,19000.0,Preorder
P00486,computers_accessories,Routers,400,Noise,4110.0,4990.0,In Stock
P00487,costruction_tools_garden,General Merchandise,9500,Generic Indian,1400.0,1670.0,In Stock
P00488,cool_stuff,Collectibles,300,Generic Indian,5350.0,6120.0,Available on Demand
P00489,perfumery,Wellness Supplements,150,Biotique,290.0,400.0,In Stock
P00490,bed_bath_table,Gifts,550,Generic Global,15500.0,17980.0,In Stock
P00491,auto,Dash Cams,1100,Amaron,15930.0,19320.0,In Stock
P00492,health_beauty,General Merchandise,300,Generic Indian,5770.0,8040.0,In Stock
P00493,health_beauty,General Merchandise,850,Generic Indian,10000.0,13750.0,In Stock
P00494,watches_gifts,Gifts,500,Generic Indian,11480.0,13480.0,In Stock
P00495,sports_leisure,Gifts,750,Generic Indian,3520.0,4700.0,Out of Stock
P00496,health_beauty,General Merchandise,150,Generic Indian,10660.0,12780.0,In Stock
P00497,housewares,Collectibles,30000,Generic Indian,13460.0,16480.0,In Stock
P00498,signaling_and_security,Gifts,325,Generic Indian,8460.0,9690.0,In Stock
P00499,fashion_bags_accessories,Hats,200,Biba,150.0,330.0,In Stock
P00500,telephony,Gifts,200,Generic Indian,12920.0,16120.0,In Stock
P00501,sports_leisure,Novelty Items,200,Generic Indian,2890.0,3610.0,In Stock
P00502,fashion_male_clothing,Watches,800,Metro,2410.0,4880.0,Low Stock
P00503,health_beauty,Collectibles,700,Generic Indian,12720.0,17690.0,In Stock
P00504,watches_gifts,General Merchandise,250,Generic Indian,3010.0,3650.0,In Stock
P00505,auto,Helmets,1800,Bosch India,15940.0,18960.0,In Stock
P00506,watches_gifts,Collectibles,300,Generic Global,6770.0,8580.0,Discontinued
P00507,books_technical,STEM Toys,450,Navneet,950.0,1200.0,In Stock
P00508,computers_accessories,Earbuds,400,Lava,39210.0,45690.0,Preorder
P00509,cool_stuff,General Merchandise,1635,Generic Global,770.0,1080.0,In Stock
P00510,furniture_decor,Recliners,750,Pepperfry,91550.0,124530.0,In Stock
P00511,health_beauty,Novelty Items,500,Generic Indian,2520.0,2880.0,In Stock
P00512,consoles_games,Bluetooth Speakers,350,OnePlus,22470.0,25940.0,Available on Demand
P00513,toys,Gifts,200,Generic Global,8620.0,12220.0,In Stock
P00514,bed_bath_table,Collectibles,950,Generic Indian,3750.0,4390.0,In Stock
P00515,toys,Gifts,300,Generic Indian,580.0,690.0,In Stock
P00516,health_beauty,General Merchandise,452,Generic Indian,260.0,370.0,In Stock
P00517,toys,Collectibles,17650,Generic Global,12700.0,15770.0,In Stock
P00518,bed_bath_table,Collectibles,1100,Generic Indian,400.0,540.0,In Stock
P00519,housewares,Gifts,5250,Generic Indian,10890.0,12350.0,In Stock
P00520,toys,General Merchandise,200,Generic Indian,8380.0,9650.0,In Stock
P00521,watches_gifts,Gifts,340,Generic Indian,3210.0,4550.0,Available on Demand
P00522,health_beauty,Collectibles,750,Generic Indian,7490.0,8860.0,In Stock
P00523,bed_bath_table,General Merchandise,2650,Generic Indian,10360.0,14540.0,In Stock
P00524,furniture_decor,Dining Tables,300,Pepperfry,56470.0,68020.0,In Stock
P00525,housewares,Gifts,13600,Generic Indian,15960.0,19260.0,In Stock
P00526,construction_tools_construction,Collectibles,1250,Generic Global,10940.0,14830.0,Available on Demand
P00527,bed_bath_table,Gifts,3950,Generic Indian,5810.0,7440.0,In Stock
P00528,computers_accessories,Earbuds,400,boAt,99780.0,107320.0,In Stock
P00529,luggage_accessories,Novelty Items,1100,Generic Indian,8630.0,10890.0,In Stock
P00530,health_beauty,Collectibles,200,Generic Indian,8180.0,10660.0,In Stock
P00531,home_appliances,Bean Bags,425,IKEA,74930.0,86030.0,In Stock
P00532,housewares,General Merchandise,22050,Generic Indian,14750.0,18980.0,In Stock
P00533,computers_accessories,Smartphones,150,Lava,64830.0,77650.0,In Stock
P00534,housewares,General Merchandise,800,Generic Indian,7490.0,9150.0,Low Stock
P00535,furniture_decor,Lamps,800,Pepperfry,38610.0,56740.0,In Stock
P00536,perfumery,Spa Kits,650,Lakme,550.0,910.0,In Stock
P00537,fashio_female_clothing,Gifts,500,Generic Global,2400.0,3350.0,In Stock
P00538,cool_stuff,General Merchandise,198,Generic Global,3160.0,3960.0,In Stock
P00539,housewares,Gifts,500,Generic Global,3420.0,4350.0,In Stock
P00540,housewares,Collectibles,950,Generic Global,14600.0,17160.0,In Stock
P00541,auto,Helmets,3750,Amaron,12450.0,16100.0,In Stock
P00542,sports_leisure,Collectibles,250,Generic Global,8310.0,11030.0,In Stock
P00543,fashion_bags_accessories,Belts,100,W,290.0,640.0,In Stock
P00544,stationery,Notebooks,800,Classmate,2670.0,3100.0,In Stock
P00545,construction_tools_safety,Gifts,200,Generic Indian,5350.0,6440.0,Preorder
P00546,industry_commerce_and_business,Collectibles,7225,Generic Global,11780.0,14320.0,In Stock
P00547,cool_stuff,Gifts,50,Generic Indian,3350.0,3730.0,In Stock
P00548,health_beauty,Collectibles,425,Generic Global,14240.0,18450.0,Preorder
P00549,bed_bath_table,General Merchandise,950,Generic Indian,14740.0,18210.0,In Stock
P00550,toys,Novelty Items,550,Generic Global,240.0,280.0,Limited Edition
P00551,home_appliances_2,Dining Tables,14350,Godrej Interio,680.0,990.0,In Stock
P00552,health_beauty,General Merchandise,328,Generic Indian,12840.0,16940.0,Limited Edition
P00553,bed_bath_table,Novelty Items,1950,Generic Indian,10070.0,13390.0,In Stock
P00554,health_beauty,General Merchandise,700,Generic Indian,10190.0,14020.0,In Stock
P00555,home_appliances,Curtains,1250,IKEA,64590.0,93450.0,In Stock
P00556,construction_tools_construction,Novelty Items,400,Generic Indian,4730.0,6030.0,In Stock
P00557,sports_leisure,Gifts,2320,Generic Indian,9410.0,12570.0,In Stock
P00558,garden_tools,Gifts,2700,Generic Indian,10700.0,11970.0,In Stock
P00559,perfumery,Wellness Supplements,455,Biotique,600.0,820.0,Low Stock
P00560,fashion_bags_accessories,Sarees,150,Allen Solly,2510.0,3420.0,In Stock
P00561,bed_bath_table,Collectibles,2200,Generic Indian,7200.0,9120.0,In Stock
P00562,bed_bath_table,Collectibles,1400,Generic Global,12640.0,16160.0,In Stock
P00563,home_confort,Sofas,450,Durian,11160.0,12590.0,In Stock
P00564,bed_bath_table,Gifts,835,Generic Indian,7280.0,10100.0,Discontinued
P00565,cool_stuff,General Merchandise,1250,Generic Indian,15640.0,18470.0,In Stock
P00566,computers_accessories,Routers,550,iQOO,30730.0,34250.0,In Stock
P00567,bed_bath_table,General Merchandise,3850,Generic Indian,14680.0,17250.0,In Stock
P00568,cool_stuff,Gifts,7000,Generic Global,14830.0,18080.0,In Stock
P00569,bed_bath_table,General Merchandise,1250,Generic Global,8890.0,10430.0,In Stock
P00570,watches_gifts,Collectibles,850,Generic Indian,9350.0,11270.0,Backordered
P00571,garden_tools,General Merchandise,900,Generic Indian,15100.0,17200.0,In Stock
P00572,fashion_underwear_beach,Dresses,400,Nike,2360.0,4180.0,In Stock
P00573,watches_gifts,General Merchandise,400,Generic Indian,12680.0,15240.0,In Stock
P00574,sports_leisure,Gifts,1100,Generic Global,5280.0,6220.0,In Stock
P00575,garden_tools,Gifts,850,Generic Indian,5480.0,6720.0,In Stock
P00576,watches_gifts,Gifts,400,Generic Indian,5380.0,6640.0,In Stock
P00577,audio,Smartwatches,675,realme,30700.0,34590.0,In Stock
P00578,health_beauty,Gifts,175,Generic Indian,4250.0,5290.0,Backordered
P00579,food_drink,General Merchandise,1350,Generic Global,10240.0,12810.0,In Stock
P00580,computers_accessories,Smartwatches,588,Samsung,38070.0,41050.0,Low Stock
P00581,housewares,General Merchandise,450,Generic Indian,2690.0,3050.0,In Stock
P00582,auto,Car Accessories,1500,Shell,2870.0,3350.0,In Stock
P00583,sports_leisure,Collectibles,1550,Generic Indian,8180.0,9640.0,In Stock
P00584,health_beauty,Collectibles,683,Generic Indian,1650.0,2180.0,In Stock
P00585,furniture_decor,TV Units,2500,Nilkamal,103530.0,143370.0,In Stock
P00586,baby,General Merchandise,500,Generic Indian,1350.0,1740.0,In Stock
P00587,sports_leisure,Gifts,300,Generic Indian,4930.0,7010.0,In Stock
P00588,health_beauty,Gifts,350,Generic Indian,8570.0,10760.0,In Stock
P00589,cool_stuff,Gifts,250,Generic Indian,880.0,1210.0,In Stock
P00590,furniture_decor,Curtains,2900,Nilkamal,99500.0,133470.0,In Stock
P00591,computers_accessories,Earbuds,200,iQOO,49140.0,53670.0,In Stock
P00592,telephony,Collectibles,383,Generic Indian,3490.0,4300.0,In Stock
P00593,consoles_games,Smartphones,200,Noise,9660.0,11320.0,In Stock
P00594,computers_accessories,Printers,1300,realme,48560.0,51830.0,In Stock
P00595,drinks,Novelty Items,4300,Generic Indian,460.0,620.0,In Stock
P00596,health_beauty,General Merchandise,150,Generic Global,3010.0,3820.0,In Stock
P00597,furniture_decor,Curtains,400,IKEA,40910.0,58460.0,In Stock
P00598,bed_bath_table,Novelty Items,1400,Generic Indian,12500.0,13900.0,In Stock
