customer_id,customer_zip_code,gender,age_group,customer_segment
C00818,680122,Male,36-45,New
C00819,333029,Male,18-25,New
C00820,471516,Female,36-45,Returning
C00821,413116,Male,36-45,Returning
C00822,764028,Male,26-35,Returning
C00823,686555,Female,46-55,New
C00824,572126,Male,18-25,Returning
C00825,415503,Female,26-35,New
C00826,576215,Male,36-45,Returning
C00827,212656,Female,36-45,New
C00828,421505,Male,46-55,New
C00829,676305,Male,36-45,Loyal
C00830,603110,Female,56-65,New
C00831,600120,Female,36-45,New
C00832,400011,Male,36-45,New
C00833,585401,Female,36-45,Returning
C00834,573128,Female,18-25,Returning
C00835,473995,Male,18-25,Returning
C00836,477227,Male,56-65,New
C00837,497235,Male,56-65,Returning
C00838,370135,Male,36-45,Returning
C00839,613010,Female,46-55,Loyal
C00840,494337,Male,46-55,New
C00841,823311,Male,56-65,Returning
C00842,841236,Male,36-45,New
C00843,502294,Male,46-55,New
C00844,496116,Female,18-25,Returning
C00845,812007,Male,18-25,Returning
C00846,461551,Male,36-45,Loyal
C00847,764004,Male,36-45,Loyal
C00848,363330,Female,36-45,New
C00849,676517,Male,26-35,Returning
C00850,573123,Male,36-45,Returning
C00851,585421,Male,46-55,New
C00852,683575,Male,46-55,New
C00853,364060,Female,36-45,New
C00854,460553,Female,46-55,Returning
C00855,483225,Male,36-45,Loyal
C00856,561211,Male,36-45,Returning
C00857,361002,Female,18-25,New
C00858,621004,Female,18-25,Returning
C00859,441305,Male,36-45,Returning
C00860,466120,Female,26-35,New
C00861,848134,Female,46-55,Returning
C00862,177201,Female,36-45,Returning
C00863,393115,Female,26-35,New
C00864,382610,Male,46-55,Returning
C00865,307043,Male,26-35,New
C00866,688524,Male,36-45,New
C00867,281501,Male,36-45,Loyal
C00868,753006,Male,26-35,Returning
C00869,603202,Male,26-35,Loyal
C00870,480108,Male,56-65,Returning
C00871,711312,Male,36-45,Returning
C00872,797113,Male,18-25,New
C00873,670308,Male,46-55,New
C00874,643204,Female,36-45,Loyal
C00875,221001,Male,36-45,Returning
C00876,804404,Female,36-45,Returning
C00877,712402,Male,26-35,New
C00878,731304,Female,36-45,Returning
C00879,764057,Male,36-45,Returning
C00880,735207,Female,26-35,Loyal
C00881,822114,Male,46-55,New
C00882,273157,Male,36-45,Loyal
C00883,731130,Female,36-45,Returning
C00884,481990,Female,18-25,New
C00885,226201,Male,46-55,Returning
C00886,284304,Male,46-55,Returning
C00887,482011,Female,26-35,New
C00888,440025,Male,36-45,New
C00889,517370,Female,18-25,New
C00890,271503,Male,36-45,New
C00891,637213,Male,26-35,New
C00892,628202,Male,18-25,Returning
C00893,394116,Male,26-35,Returning
C00894,394320,Female,46-55,New
C00895,626134,Male,46-55,New
C00896,783332,Female,46-55,Loyal
C00897,577221,Male,46-55,New
C00898,229310,Male,65+,Returning
C00899,500057,Female,36-45,Returning
C00900,721505,Male,36-45,New
C00901,515001,Male,56-65,Returning
C00902,190003,Male,56-65,Returning
C00903,680003,Female,36-45,New
C00904,497773,Male,26-35,Loyal
C00905,515801,Male,56-65,Returning
C00906,638505,Female,36-45,Returning
C00907,562111,Female,56-65,Loyal
C00908,831009,Female,36-45,Loyal
C00909,768017,Female,26-35,Returning
C00910,637213,Male,46-55,New
C00911,495448,Male,36-45,New
C00912,490022,Male,26-35,Returning
C00913,415003,Male,26-35,Returning
C00914,786147,Male,36-45,New
C00915,673527,Male,18-25,New
C00916,711410,Male,36-45,New
C00917,691508,Female,18-25,New
C00918,631501,Male,46-55,Returning
C00919,756116,Male,36-45,Returning
C00920,797006,Male,46-55,New
C00921,621310,Male,36-45,New
C00922,171222,Male,36-45,New
C00923,573164,Male,36-45,Loyal
C00924,413721,Male,36-45,Loyal
C00925,473101,Female,26-35,Loyal
C00926,828121,Female,36-45,Loyal
C00927,301707,Female,46-55,Returning
C00928,800021,Female,36-45,Loyal
C00929,403526,Female,26-35,New
C00930,785665,Female,46-55,New
C00931,305404,Male,26-35,Returning
C00932,383434,Male,56-65,Returning
C00933,415526,Male,46-55,Loyal
C00934,796321,Male,36-45,New
C00935,783370,Female,46-55,New
C00936,144523,Female,46-55,New
C00937,233001,Male,26-35,New
C00938,721456,Male,65+,Loyal
C00939,184102,Male,56-65,New
C00940,380018,Male,36-45,New
C00941,422103,Male,36-45,New
C00942,343021,Female,46-55,Loyal
C00943,261402,Female,26-35,Loyal
C00944,481995,Female,56-65,New
C00945,532122,Female,36-45,New
C00946,262402,Male,36-45,Returning
C00947,442606,Female,36-45,Loyal
C00948,764072,Female,18-25,New
C00949,845432,Female,36-45,New
C00950,306101,Male,26-35,New
C00951,785015,Male,46-55,New
C00952,384345,Female,36-45,New
C00953,246728,Male,18-25,New
C00954,193225,Male,36-45,New
C00955,584170,Female,26-35,New
C00956,713305,Male,46-55,New
C00957,263665,Female,36-45,Loyal
C00958,284302,Female,36-45,New
C00959,523135,Female,26-35,New
C00960,227809,Female,36-45,Loyal
C00961,627759,Male,36-45,Returning
C00962,535216,Female,18-25,Returning
C00963,632315,Female,56-65,New
C00964,225124,Female,18-25,New
C00965,231302,Female,46-55,Loyal
C00966,713303,Male,18-25,Loyal
C00967,639207,Female,46-55,New
C00968,713103,Male,26-35,Returning
C00969,271308,Male,36-45,New
C00970,492013,Male,36-45,Returning
C00971,177601,Female,56-65,New
C00972,176403,Female,26-35,Returning
C00973,518122,Male,26-35,Returning
C00974,603403,Female,36-45,New
C00975,281201,Male,36-45,Loyal
C00976,517194,Male,36-45,New
C00977,533429,Female,46-55,New
C00978,845102,Male,36-45,New
C00979,802302,Female,26-35,New
C00980,641671,Female,26-35,Returning
C00981,393145,Female,26-35,Returning
C00982,307032,Male,18-25,New
C00983,363630,Male,36-45,New
C00984,393040,Female,26-35,New
C00985,583153,Male,26-35,Returning
C00986,480111,Female,26-35,New
C00987,144620,Female,26-35,New
C00988,190006,Female,26-35,New
C00989,522414,Female,36-45,Returning
C00990,441203,Female,46-55,New
C00991,173029,Female,18-25,New
C00992,242401,Male,56-65,Loyal
C00993,457226,Male,18-25,New
C00994,637402,Male,36-45,New
C00995,323305,Male,46-55,Returning
C00996,306502,Male,36-45,Returning
C00997,494441,Female,26-35,Returning
C00998,403723,Male,36-45,Returning
C00999,423602,Female,46-55,New
C01000,345031,Female,26-35,Returning
C01001,272123,Male,26-35,Returning
C01002,283205,Male,56-65,Returning
C01003,144002,Male,46-55,Loyal
C01004,271313,Male,46-55,New
C01005,361013,Male,56-65,Loyal
C01006,362530,Male,46-55,New
C01007,680541,Female,18-25,New
C01008,783390,Male,46-55,New
C01009,262552,Female,26-35,New
C01010,303110,Male,36-45,New
C01011,517424,Male,36-45,New
C01012,412218,Female,26-35,New
C01013,524412,Female,36-45,New
C01014,413251,Male,56-65,Returning
C01015,695306,Male,36-45,Returning
C01016,577418,Female,26-35,Returning
C01017,227407,Male,36-45,New
C01018,172115,Female,36-45,Returning
C01019,713121,Female,18-25,New
C01020,249175,Male,26-35,Loyal
C01021,177207,Female,65+,Returning
C01022,276141,Male,26-35,Returning
C01023,828203,Female,36-45,Returning
C01024,629173,Female,26-35,New
C01025,560105,Male,46-55,New
C01026,249199,Male,36-45,Returning
C01027,767016,Female,18-25,New
C01028,173021,Female,26-35,New
C01029,523356,Female,26-35,New
C01030,758087,Female,36-45,Returning
C01031,584126,Male,56-65,New
C01032,828108,Female,26-35,New
C01033,275301,Male,36-45,New
C01034,400035,Female,46-55,New
C01035,400607,Male,26-35,Loyal
C01036,144620,Female,36-45,Loyal
C01037,762102,Male,26-35,Returning
C01038,829117,Male,36-45,Returning
C01039,741201,Male,26-35,Returning
C01040,682316,Male,26-35,New
C01041,577529,Male,26-35,New
C01042,494229,Male,36-45,Returning
C01043,628229,Female,36-45,Returning
C01044,415520,Female,26-35,New
C01045,518186,Male,36-45,Returning
C01046,688539,Male,65+,New
C01047,502108,Male,36-45,Returning
C01048,521256,Male,26-35,Loyal
C01049,571212,Male,36-45,Returning
C01050,384160,Male,36-45,Returning
C01051,392035,Male,18-25,New
C01052,754008,Male,36-45,Returning
C01053,752091,Female,36-45,New
C01054,787031,Male,18-25,New
C01055,802314,Male,36-45,Returning
C01056,110070,Female,36-45,Returning
C01057,523252,Male,46-55,New
C01058,787031,Male,46-55,Returning
C01059,401607,Male,56-65,Loyal
C01060,793003,Male,36-45,Returning
C01061,503307,Male,46-55,New
C01062,500054,Male,26-35,New
C01063,758036,Female,65+,Returning
C01064,679575,Female,36-45,New
C01065,683580,Female,18-25,Loyal
C01066,273209,Female,36-45,New
C01067,673312,Female,18-25,New
C01068,622104,Male,26-35,New
C01069,151106,Female,46-55,Loyal
C01070,804401,Male,26-35,Returning
C01071,680569,Male,26-35,Returning
C01072,686542,Male,65+,New
C01073,343029,Female,36-45,Returning
C01074,486005,Male,36-45,Returning
C01075,522003,Male,18-25,New
C01076,506163,Female,65+,New
C01077,756049,Male,56-65,New
C01078,788003,Male,18-25,Returning
C01079,841234,Female,36-45,Returning
C01080,425413,Male,26-35,New
C01081,411022,Female,26-35,New
C01082,700091,Male,46-55,Returning
C01083,581358,Male,26-35,Returning
C01084,344043,Female,36-45,New
C01085,604102,Male,26-35,Returning
C01086,690506,Female,26-35,New
C01087,742305,Male,36-45,New
C01088,755044,Female,65+,New
C01089,534244,Female,36-45,Returning
C01090,848132,Male,26-35,Returning
C01091,431005,Female,36-45,New
C01092,389115,Female,56-65,New
C01093,637409,Female,46-55,Loyal
C01094,793017,Male,26-35,Returning
C01095,389382,Male,36-45,Returning
C01096,480997,Female,26-35,New
C01097,121102,Male,46-55,New
C01098,623526,Male,46-55,New
C01099,691012,Female,36-45,New
C01100,110063,Male,46-55,New
C01101,678532,Female,18-25,New
C01102,145029,Female,26-35,New
C01103,283142,Male,26-35,Loyal
C01104,591236,Male,56-65,Loyal
C01105,524342,Female,46-55,Returning
C01106,700068,Male,46-55,New
C01107,670693,Male,36-45,New
C01108,385410,Male,18-25,New
C01109,490036,Female,26-35,Loyal
C01110,523228,Male,36-45,New
C01111,411044,Male,36-45,Returning
C01112,472337,Male,46-55,New
C01113,522316,Male,26-35,New
C01114,530017,Male,46-55,New
C01115,360360,Male,18-25,New
C01116,140406,Female,46-55,Loyal
C01117,394120,Male,26-35,Returning
C01118,223227,Female,26-35,New
C01119,670018,Female,26-35,New
C01120,506003,Male,36-45,Returning
C01121,396427,Male,26-35,New
C01122,605756,Female,36-45,New
C01123,142037,Female,65+,New
C01124,476339,Female,26-35,New
C01125,390014,Female,36-45,New
C01126,171208,Male,26-35,Returning
C01127,695607,Female,46-55,New
C01128,713126,Female,56-65,Returning
C01129,757105,Male,36-45,New
C01130,802183,Male,36-45,Returning
C01131,302033,Female,36-45,New
C01132,517416,Male,36-45,Returning
C01133,571128,Male,18-25,Returning
C01134,581357,Female,26-35,New
C01135,822126,Male,36-45,Returning
C01136,473331,Male,26-35,Returning
C01137,484113,Male,56-65,New
C01138,176037,Male,36-45,New
C01139,621005,Female,36-45,Returning
C01140,460004,Male,26-35,Loyal
C01141,413582,Male,36-45,New
C01142,424204,Male,36-45,Returning
C01143,507154,Male,36-45,Returning
C01144,754212,Male,26-35,New
C01145,382710,Female,36-45,New
C01146,333502,Male,26-35,Loyal
C01147,411043,Male,36-45,Returning
C01148,828108,Male,36-45,Loyal
C01149,683546,Male,26-35,New
C01150,208008,Male,36-45,Returning
C01151,521213,Male,26-35,Returning
C01152,303328,Female,36-45,New
C01153,276204,Male,46-55,New
C01154,621703,Male,36-45,New
C01155,221005,Female,65+,Returning
C01156,766102,Male,26-35,Returning
C01157,454449,Female,26-35,Returning
C01158,518464,Male,18-25,Returning
C01159,531163,Female,26-35,New
C01160,136021,Male,36-45,New
C01161,335051,Female,46-55,Returning
C01162,683104,Male,36-45,Returning
C01163,522019,Male,36-45,New
C01164,441210,Male,26-35,Loyal
C01165,415613,Female,36-45,New
C01166,365645,Female,18-25,New
C01167,500023,Male,36-45,Returning
C01168,493887,Male,46-55,Loyal
C01169,673591,Male,36-45,Returning
C01170,363421,Male,36-45,New
C01171,759122,Male,36-45,Returning
C01172,635107,Female,65+,Returning
C01173,756100,Female,65+,New
C01174,607807,Male,56-65,New
C01175,560089,Male,26-35,New
C01176,277123,Male,56-65,New
C01177,502251,Female,18-25,Loyal
C01178,110030,Male,26-35,New
C01179,676508,Male,36-45,Returning
C01180,414002,Male,36-45,New
C01181,788734,Male,36-45,Loyal
C01182,614612,Female,36-45,New
C01183,641653,Male,46-55,New
C01184,721442,Male,18-25,New
C01185,574229,Male,46-55,Returning
C01186,226014,Male,36-45,New
C01187,416236,Male,36-45,New
C01188,363642,Male,36-45,New
C01189,781367,Female,36-45,New
C01190,754212,Male,46-55,New
C01191,180011,Male,18-25,Returning
C01192,636458,Female,65+,Returning
C01193,121009,Male,36-45,Loyal
C01194,305206,Male,36-45,New
C01195,636602,Female,36-45,New
C01196,470772,Male,46-55,Returning
C01197,522409,Male,26-35,New
C01198,670694,Female,46-55,Returning
C01199,209727,Male,36-45,New
C01200,631004,Male,36-45,New
C01201,679331,Male,36-45,New
C01202,784144,Male,26-35,New
C01203,442507,Male,36-45,Returning
C01204,312025,Male,18-25,Returning
C01205,144528,Female,46-55,New
C01206,845417,Male,36-45,Loyal
C01207,177045,Female,26-35,New
C01208,176038,Male,56-65,Returning
C01209,431723,Male,26-35,New
C01210,769042,Male,36-45,New
C01211,343025,Male,26-35,New
C01212,440001,Male,26-35,New
C01213,721304,Female,26-35,New
C01214,796710,Female,36-45,New
C01215,283110,Male,36-45,New
C01216,301706,Female,36-45,New
C01217,560048,Male,26-35,Returning
C01218,624206,Male,46-55,New
C01219,275103,Male,26-35,New
C01220,713216,Female,65+,Returning
C01221,306502,Male,46-55,New
C01222,244414,Male,46-55,Returning
C01223,509235,Female,46-55,New
C01224,689671,Male,26-35,New
C01225,247129,Female,26-35,Returning
C01226,604204,Female,36-45,New
C01227,683577,Male,46-55,New
C01228,524342,Female,18-25,Returning
C01229,311030,Female,65+,New
C01230,486114,Male,36-45,New
C01231,415603,Female,46-55,New
C01232,766014,Male,36-45,New
C01233,532195,Male,36-45,New
C01234,721401,Female,36-45,Loyal
C01235,804432,Male,36-45,Loyal
C01236,626102,Female,26-35,Returning
C01237,741223,Male,46-55,Loyal
C01238,222202,Male,46-55,New
C01239,577530,Male,46-55,Returning
C01240,415414,Male,18-25,New
C01241,828127,Male,26-35,Returning
C01242,249192,Male,26-35,Loyal
C01243,140110,Male,46-55,Returning
C01244,441106,Female,26-35,Returning
C01245,613301,Female,46-55,New
C01246,785009,Male,26-35,Returning
C01247,600104,Male,36-45,Loyal
C01248,400056,Male,46-55,Returning
C01249,560007,Female,36-45,Returning
C01250,591307,Male,26-35,New
C01251,814122,Male,56-65,Loyal
C01252,382024,Male,36-45,New
C01253,732209,Male,18-25,New
C01254,621006,Male,36-45,New
C01255,444706,Female,18-25,New
C01256,523105,Male,36-45,New
C01257,212105,Male,56-65,New
C01258,392135,Male,26-35,New
C01259,534315,Female,36-45,New
C01260,212302,Female,18-25,New
C01261,327034,Male,46-55,Returning
C01262,272163,Female,36-45,New
C01263,636406,Male,26-35,Returning
C01264,410302,Male,36-45,New
C01265,825326,Male,46-55,New
C01266,505101,Male,26-35,New
C01267,576217,Male,36-45,Returning
C01268,246428,Male,46-55,New
C01269,571426,Female,56-65,Returning
C01270,768109,Female,18-25,Returning
C01271,431805,Female,65+,New
C01272,572138,Male,18-25,New
C01273,341027,Male,36-45,New
C01274,722160,Male,36-45,Returning
C01275,854112,Female,65+,Loyal
C01276,577227,Male,26-35,New
C01277,614101,Female,18-25,Returning
C01278,414503,Male,36-45,New
C01279,768221,Male,36-45,Returning
C01280,636101,Male,46-55,New
C01281,802313,Female,36-45,New
C01282,302034,Female,36-45,Returning
C01283,313204,Female,56-65,New
C01284,382230,Male,26-35,New
C01285,507118,Male,36-45,New
C01286,462016,Female,46-55,New
C01287,465337,Female,36-45,New
C01288,758085,Male,46-55,New
C01289,641062,Male,26-35,New
C01290,743287,Male,56-65,Returning
C01291,389190,Female,18-25,New
C01292,508111,Male,46-55,New
C01293,843108,Male,46-55,Returning
C01294,400607,Female,18-25,Returning
C01295,211021,Male,36-45,New
C01296,423107,Male,18-25,New
C01297,852130,Male,46-55,Returning
C01298,802316,Female,26-35,New
C01299,389115,Male,26-35,New
C01300,576282,Male,36-45,Returning
C01301,574241,Male,36-45,New
C01302,322704,Male,46-55,New
C01303,457340,Male,36-45,New
C01304,577554,Female,36-45,Returning
C01305,444108,Male,36-45,Loyal
C01306,305816,Male,56-65,Loyal
C01307,160102,Male,46-55,New
C01308,560092,Male,56-65,Returning
C01309,560073,Male,36-45,New
C01310,328021,Male,36-45,New
C01311,332317,Male,36-45,Returning
C01312,246726,Male,36-45,Returning
C01313,451449,Male,26-35,Returning
C01314,521326,Female,26-35,Returning
C01315,232339,Male,65+,Returning
C01316,301708,Male,36-45,New
C01317,221717,Male,46-55,New
C01318,209865,Male,36-45,New
C01319,276124,Male,56-65,New
C01320,492109,Female,18-25,Returning
C01321,284121,Female,46-55,Returning
C01322,416416,Female,18-25,New
C01323,781337,Female,18-25,New
C01324,209743,Female,46-55,New
C01325,794106,Male,46-55,Returning
C01326,734427,Female,18-25,Loyal
C01327,751002,Male,18-25,Returning
C01328,695524,Male,26-35,New
C01329,505211,Female,26-35,New
C01330,272153,Male,18-25,New
C01331,686666,Male,26-35,Returning
C01332,824121,Female,26-35,New
C01333,423117,Male,46-55,Loyal
C01334,635201,Female,18-25,Returning
C01335,604302,Female,36-45,New
C01336,574243,Male,36-45,New
C01337,151212,Male,26-35,Returning
C01338,845435,Male,46-55,Returning
C01339,224204,Female,46-55,Returning
C01340,387240,Male,36-45,New
C01341,388540,Female,26-35,Returning
C01342,209208,Female,46-55,New
C01343,781319,Male,65+,New
C01344,277219,Male,36-45,Returning
C01345,813206,Male,26-35,New
C01346,635306,Female,46-55,New
C01347,142039,Female,26-35,New
C01348,563161,Male,46-55,Loyal
C01349,383410,Male,26-35,Loyal
C01350,770002,Male,26-35,Loyal
C01351,670644,Male,56-65,New
C01352,211008,Female,36-45,New
C01353,763001,Male,36-45,New
C01354,825132,Female,36-45,New
C01355,577526,Female,36-45,Returning
C01356,673508,Male,26-35,New
C01357,507159,Male,18-25,New
C01358,795001,Female,36-45,Returning
C01359,504304,Male,56-65,Loyal
C01360,643221,Female,26-35,Returning
C01361,844504,Male,36-45,New
C01362,450881,Female,46-55,New
C01363,800023,Male,46-55,Returning
C01364,713126,Male,36-45,New
C01365,394517,Male,46-55,Loyal
C01366,614723,Female,36-45,Returning
C01367,768052,Male,26-35,Returning
C01368,413222,Male,26-35,Returning
C01369,332028,Male,65+,New
C01370,431004,Male,36-45,Returning
C01371,611109,Male,36-45,Loyal
C01372,311407,Male,36-45,New
C01373,185121,Male,46-55,New
C01374,303120,Male,46-55,New
C01375,816106,Male,46-55,Returning
C01376,241303,Male,36-45,New
C01377,792123,Male,36-45,Loyal
C01378,637301,Female,36-45,Returning
C01379,403104,Female,56-65,New
C01380,273308,Female,46-55,New
C01381,743513,Male,26-35,New
C01382,686009,Male,36-45,New
C01383,805107,Female,36-45,Returning
C01384,737135,Male,36-45,New
C01385,848101,Male,46-55,New
C01386,365456,Male,46-55,New
C01387,502291,Female,46-55,Returning
C01388,614403,Female,56-65,New
C01389,462039,Male,65+,Loyal
C01390,313708,Male,26-35,New
C01391,132122,Male,26-35,Loyal
C01392,576220,Male,36-45,Returning
C01393,671533,Female,36-45,Returning
C01394,577599,Female,26-35,New
C01395,689543,Male,36-45,New
C01396,852112,Male,36-45,New
C01397,591310,Male,46-55,New
C01398,792120,Male,36-45,New
C01399,262904,Male,46-55,Loyal
C01400,762018,Female,36-45,Returning
C01401,688004,Male,26-35,Returning
C01402,415709,Female,36-45,New
C01403,335038,Male,26-35,Returning
C01404,322254,Male,36-45,New
C01405,414501,Female,46-55,New
C01406,683549,Male,36-45,Returning
C01407,577232,Male,36-45,Returning
