review_id,order_id,review_score,review_comment_message,review_date
R00632,O08881,5,Product as described. Good value.,
R00633,O29989,1,No comment,
R00634,O03578,4,Very satisfied with the purchase.,
R00635,O22999,1,Not as described.,2023-02-19
R00636,O02644,1,No comment,2023-11-06
R00637,O19641,5,Great product and quick delivery.,
R00638,O51423,5,No comment,
R00639,O85884,5,Very satisfied with the purchase.,2023-09-17
R00640,O44413,5,Order cancelled by the seller.,
R00641,O12996,5,No comment,2024-04-15
R00642,O59721,5,Product as described. Good value.,2024-10-17
R00643,O07729,1,No comment,
R00644,O56092,4,No comment,
R00645,O15212,5,Product as described. Good value.,
R00646,O87999,5,Great product and quick delivery.,2024-12-13
R00647,O40930,1,Not as described.,
R00648,O38567,5,Excellent quality and service.,2022-10-14
R00649,O77286,5,Excellent quality and service.,
R00650,O06471,1,Item arrived damaged.,
R00651,O93387,4,No comment,
R00652,O49462,5,Great product and quick delivery.,
R00653,O63071,5,No comment,2022-05-05
R00654,O26920,4,No comment,
R00655,O90237,5,Excellent quality and service.,
R00656,O27207,4,Payment issue led to cancellation.,
R00657,O73308,5,No comment,2024-09-15
R00658,O02607,4,Very satisfied with the purchase.,
R00659,O78395,5,No comment,
R00660,O50998,4,Initiated return; refund received.,
R00661,O79759,4,No comment,2024-10-09
R00662,O60503,5,Very satisfied with the purchase.,2025-09-18
R00663,O90271,3,No comment,
R00664,O17428,1,No comment,2025-12-07
R00665,O88157,4,Product as described. Good value.,2022-11-10
R00666,O12489,5,No comment,
R00667,O69618,5,Product as described. Good value.,2022-06-20
R00668,O04043,5,No comment,2024-12-12
R00669,O09783,4,No comment,2022-05-13
R00670,O00265,4,No comment,2024-08-13
R00671,O53664,2,Not as described.,
R00672,O04162,5,Did not fit the requirement; returned.,
R00673,O33689,5,Great product and quick delivery.,
R00674,O13880,5,Excellent quality and service.,
R00675,O92069,5,Product as described. Good value.,
R00676,O80342,4,Great product and quick delivery.,2025-08-18
R00677,O68243,5,Product as described. Good value.,2025-03-09
R00678,O02166,5,No comment,2025-07-17
R00679,O18291,2,No comment,2025-06-08
R00680,O50554,4,Very satisfied with the purchase.,2023-11-02
R00681,O13096,1,Delivery was delayed and support was unhelpful.,
R00682,O38841,3,Product is okay for the price.,2022-07-15
R00683,O97874,1,Delivery was delayed and support was unhelpful.,
R00684,O26561,5,Great product and quick delivery.,
R00685,O91697,5,Excellent quality and service.,
R00686,O07965,4,Very satisfied with the purchase.,
R00687,O67339,4,Very satisfied with the purchase.,
R00688,O78398,5,Excellent quality and service.,2023-12-13
R00689,O35730,5,Initiated return; refund received.,
R00690,O22799,5,Product as described. Good value.,2022-12-09
R00691,O19557,4,No comment,2023-06-12
R00692,O79942,5,No comment,2024-03-06
R00693,O88131,4,Excellent quality and service.,2021-09-14
R00694,O41804,4,Excellent quality and service.,
R00695,O48656,5,Very satisfied with the purchase.,2022-12-21
R00696,O60210,5,No comment,2024-11-25
R00697,O77212,5,No comment,
R00698,O31479,5,No comment,2021-10-19
R00699,O56919,5,Great product and quick delivery.,
R00700,O53751,4,No comment,
R00701,O88838,4,Excellent quality and service.,
R00702,O86098,4,Excellent quality and service.,
R00703,O36776,3,No comment,
R00704,O42636,5,Product as described. Good value.,2025-10-14
R00705,O61713,4,Order was cancelled shortly after placing.,
R00706,O39617,5,No comment,2024-09-05
R00707,O08794,5,Product as described. Good value.,2023-11-18
R00708,O76836,5,Great product and quick delivery.,2024-09-14
R00709,O14870,5,Product as described. Good value.,
R00710,O06199,5,Very satisfied with the purchase.,
R00711,O87974,5,No comment,
R00712,O08106,5,Product as described. Good value.,
R00713,O33054,5,Returned due to defects.,
R00714,O22550,5,No comment,
R00715,O25152,5,Great product and quick delivery.,2024-10-19
R00716,O96634,3,Packaging was fine. Works as intended.,
R00717,O83753,5,No comment,2024-07-14
R00718,O78361,1,Item arrived damaged.,
R00719,O39946,5,Great product and quick delivery.,
R00720,O43629,5,Product as described. Good value.,
R00721,O74094,5,Product as described. Good value.,
R00722,O32192,5,No comment,
R00723,O01701,1,No comment,
R00724,O91368,5,Returned due to defects.,
R00725,O19799,1,No comment,
R00726,O96272,1,Disappointed with the quality.,
R00727,O01630,4,Excellent quality and service.,
R00728,O17228,1,No comment,2022-01-03
R00729,O35680,5,No comment,
R00730,O78583,5,Very satisfied with the purchase.,2023-07-11
R00731,O12254,4,Very satisfied with the purchase.,
R00732,O13467,1,Not as described.,
R00733,O95269,1,Not as described.,
R00734,O86677,4,No comment,2024-03-04
R00735,O62281,1,No comment,2022-07-22
R00736,O62709,5,Product as described. Good value.,2021-10-21
R00737,O14570,3,Packaging was fine. Works as intended.,2023-10-06
R00738,O77422,4,No comment,2024-01-18
R00739,O06335,4,No comment,2024-06-13
R00740,O18897,4,Payment issue led to cancellation.,
R00741,O76078,1,No comment,
R00742,O99104,1,Not as described.,2024-10-16
R00743,O24741,5,No comment,2025-06-07
R00744,O49879,1,No comment,2023-04-09
R00745,O29460,5,Very satisfied with the purchase.,
R00746,O48981,5,Product as described. Good value.,2023-06-19
R00747,O78104,4,Great product and quick delivery.,2023-02-13
R00748,O74705,5,Order cancelled by the seller.,
R00749,O89498,5,Very satisfied with the purchase.,
R00750,O16228,5,Order cancelled by the seller.,
R00751,O99918,4,No comment,
R00752,O42495,4,No comment,
R00753,O36813,4,Product as described. Good value.,
R00754,O16019,5,Product as described. Good value.,
R00755,O99533,5,No comment,2022-11-07
R00756,O23732,3,No comment,
R00757,O64494,4,Product as described. Good value.,2023-02-13
R00758,O95386,5,No comment,2024-03-19
R00759,O65185,1,No comment,2021-08-13
R00760,O15107,5,Product as described. Good value.,
R00761,O11228,5,No comment,
R00762,O32889,3,No comment,
R00763,O32569,1,No comment,2022-12-10
R00764,O54086,2,Delivery was delayed and support was unhelpful.,2023-07-14
R00765,O32061,5,Excellent quality and service.,
R00766,O68469,1,Returned as product did not match description.,
R00767,O45650,3,No comment,2022-09-14
R00768,O04943,1,No comment,2021-01-14
R00769,O42696,1,Did not fit the requirement; returned.,2022-03-10
R00770,O17638,5,No comment,
R00771,O27558,4,Very satisfied with the purchase.,
R00772,O55014,5,Order was cancelled shortly after placing.,
R00773,O02030,5,No comment,2022-10-19
R00774,O02221,5,Great product and quick delivery.,
R00775,O06928,1,Delivery was delayed and support was unhelpful.,
R00776,O36534,5,No comment,2024-01-17
R00777,O34738,5,Very satisfied with the purchase.,2025-06-14
R00778,O81049,3,No comment,2024-12-21
R00779,O36253,5,Returned as product did not match description.,2023-05-20
R00780,O47867,5,No comment,
R00781,O86018,4,Very satisfied with the purchase.,2021-10-11
R00782,O92761,5,Very satisfied with the purchase.,2022-03-10
R00783,O94571,5,Very satisfied with the purchase.,
R00784,O69996,5,Excellent quality and service.,2021-01-24
R00785,O11895,5,No comment,2024-02-13
R00786,O56107,4,No comment,
R00787,O68388,5,Very satisfied with the purchase.,2024-09-24
R00788,O13041,4,Returned as product did not match description.,
R00789,O25967,5,Great product and quick delivery.,
R00790,O14943,5,No comment,
R00791,O25574,3,No comment,2021-01-17
R00792,O22024,4,Returned as product did not match description.,2022-04-09
R00793,O66914,4,No comment,2023-06-08
R00794,O30849,1,Delivery was delayed and support was unhelpful.,
R00795,O72192,1,Not as described.,2022-12-13
R00796,O25825,4,Excellent quality and service.,
R00797,O09069,1,Item arrived damaged.,
R00798,O98493,3,No comment,2024-02-14
R00799,O39790,5,Great product and quick delivery.,2022-11-20
R00800,O44936,5,Product as described. Good value.,
R00801,O05205,5,No comment,
R00802,O11450,4,Very satisfied with the purchase.,
R00803,O02194,5,Product as described. Good value.,
R00804,O90394,5,No comment,2024-02-22
R00805,O20787,2,Disappointed with the quality.,2024-04-07
R00806,O15073,2,No comment,2023-12-17
R00807,O34120,5,Initiated return; refund received.,2024-05-03
R00808,O86369,3,No comment,
R00809,O64166,5,No comment,2022-07-23
R00810,O52075,5,Excellent quality and service.,2024-06-08
R00811,O08253,1,No comment,2024-07-05
R00812,O20401,1,Delivery was delayed and support was unhelpful.,
R00813,O64317,5,No comment,2024-11-02
R00814,O85819,5,Product as described. Good value.,2025-11-05
R00815,O13427,2,No comment,2024-07-04
R00816,O31215,5,Very satisfied with the purchase.,2023-11-16
R00817,O07646,5,Great product and quick delivery.,
R00818,O42442,5,No comment,
R00819,O08653,5,Great product and quick delivery.,
R00820,O96457,4,Product as described. Good value.,2024-07-04
R00821,O20682,1,No comment,2022-04-14
R00822,O85533,5,No comment,
R00823,O14823,4,No comment,
R00824,O14430,5,Great product and quick delivery.,
R00825,O70978,5,No comment,2022-06-13
R00826,O68501,1,Disappointed with the quality.,
R00827,O31650,5,No comment,
R00828,O08289,4,Great product and quick delivery.,2025-04-13
R00829,O09095,5,Great product and quick delivery.,
R00830,O66675,4,No comment,2024-10-15
R00831,O57438,5,No comment,2025-11-18
R00832,O31764,5,Great product and quick delivery.,2022-08-15
R00833,O27899,4,Very satisfied with the purchase.,2021-12-14
R00834,O95303,5,No comment,
R00835,O51287,5,No comment,2025-11-15
R00836,O06338,5,No comment,2025-09-11
R00837,O55662,5,Returned due to defects.,
R00838,O61454,5,No comment,
R00839,O06664,4,No comment,2025-08-19
R00840,O19103,5,Product as described. Good value.,
R00841,O70509,1,Not as described.,2023-02-21
R00842,O76335,5,No comment,2025-09-18
R00843,O51768,5,Great product and quick delivery.,
R00844,O91887,4,No comment,2023-07-10
R00845,O72662,1,No comment,
R00846,O76044,5,Product as described. Good value.,
R00847,O88625,4,Very satisfied with the purchase.,2022-05-02
R00848,O60013,5,Product as described. Good value.,2023-11-18
R00849,O71086,3,No comment,2023-11-11
R00850,O32905,5,Product as described. Good value.,
R00851,O61757,3,No comment,
R00852,O04269,3,No comment,
R00853,O49545,5,Great product and quick delivery.,2024-06-16
R00854,O82817,5,Great product and quick delivery.,
R00855,O65017,3,No comment,2024-02-16
R00856,O45595,5,No comment,
R00857,O75443,5,No comment,
R00858,O78184,5,Very satisfied with the purchase.,2025-11-14
R00859,O87798,4,No comment,
R00860,O84013,5,Excellent quality and service.,2023-11-19
R00861,O52788,5,Excellent quality and service.,2024-08-10
R00862,O49253,5,No comment,
R00863,O25039,5,Great product and quick delivery.,
R00864,O81116,5,No comment,2025-10-06
R00865,O74465,1,Delivery was delayed and support was unhelpful.,
R00866,O66234,5,Excellent quality and service.,
R00867,O57778,5,Order cancelled by the seller.,2021-02-13
R00868,O89882,5,No comment,
R00869,O24026,1,Returned due to defects.,
R00870,O59084,3,No comment,
R00871,O44402,5,Product as described. Good value.,2023-08-15
R00872,O09203,1,Delivery was delayed and support was unhelpful.,2021-10-15
R00873,O99972,5,No comment,
R00874,O87289,4,Great product and quick delivery.,2021-11-11
R00875,O68818,5,Great product and quick delivery.,2024-07-14
R00876,O15944,5,Product as described. Good value.,2022-05-02
R00877,O90913,4,Product as described. Good value.,
R00878,O13531,4,Very satisfied with the purchase.,2022-06-17
R00879,O26368,5,Very satisfied with the purchase.,2024-01-13
R00880,O92594,5,No comment,2024-09-15
R00881,O52221,4,No comment,
R00882,O31690,5,Initiated return; refund received.,
R00883,O24910,5,Product as described. Good value.,2022-11-17
R00884,O12049,5,Excellent quality and service.,2022-07-19
R00885,O70821,3,No comment,2024-12-08
R00886,O43562,4,Product as described. Good value.,
R00887,O20186,4,No comment,
R00888,O91724,2,Disappointed with the quality.,
R00889,O04612,3,No comment,
R00890,O70443,5,Product as described. Good value.,
R00891,O68486,4,Excellent quality and service.,2023-09-06
R00892,O03308,5,No comment,
R00893,O99954,4,Great product and quick delivery.,2024-02-04
R00894,O09350,1,No comment,
R00895,O94416,5,No comment,
R00896,O82968,5,Very satisfied with the purchase.,
R00897,O31691,4,No comment,2024-12-14
R00898,O64057,3,Product is okay for the price.,
R00899,O80525,3,No comment,2024-02-15
R00900,O15418,5,Excellent quality and service.,2021-04-13
R00901,O18978,5,No comment,
R00902,O56004,4,Very satisfied with the purchase.,
R00903,O36816,1,Disappointed with the quality.,
R00904,O68446,5,Great product and quick delivery.,
R00905,O85633,5,No comment,2025-03-18
R00906,O76354,5,Product as described. Good value.,2022-08-06
R00907,O53508,5,Cancelled due to change of mind.,
R00908,O96099,1,No comment,
R00909,O84067,4,Great product and quick delivery.,
R00910,O56861,4,No comment,
R00911,O32706,5,No comment,
R00912,O05674,5,No comment,2025-12-09
R00913,O79991,5,No comment,2022-04-18
R00914,O01116,5,Very satisfied with the purchase.,2022-06-25
R00915,O26789,5,Great product and quick delivery.,
R00916,O54793,5,No comment,2024-08-21
R00917,O32377,1,Returned due to defects.,2023-04-09
R00918,O15061,2,No comment,
R00919,O46104,4,No comment,
R00920,O04216,5,No comment,2021-11-15
R00921,O34682,1,No comment,
R00922,O27757,5,No comment,
R00923,O46973,5,Payment issue led to cancellation.,2024-01-17
R00924,O23027,5,Cancelled due to change of mind.,2021-07-11
R00925,O46280,3,No comment,2022-03-19
R00926,O99524,4,No comment,2024-06-21
R00927,O18234,3,No comment,2023-02-06
R00928,O93124,5,Order was cancelled shortly after placing.,2025-09-07
R00929,O51397,5,No comment,
R00930,O66721,5,Very satisfied with the purchase.,
R00931,O61134,4,Excellent quality and service.,2022-03-13
R00932,O34183,4,No comment,2023-02-17
R00933,O45758,4,No comment,2024-02-09
R00934,O47977,5,Order cancelled by the seller.,
R00935,O26157,5,No comment,
R00936,O56369,3,Packaging was fine. Works as intended.,
R00937,O87164,5,Initiated return; refund received.,2025-09-02
R00938,O59122,2,Not as described.,2025-12-21
R00939,O80133,5,Great product and quick delivery.,2023-12-04
R00940,O24319,1,Payment issue led to cancellation.,
R00941,O76541,4,Product as described. Good value.,
R00942,O23075,5,No comment,
R00943,O19398,3,Product is okay for the price.,
R00944,O51816,4,No comment,2023-05-05
R00945,O08728,5,Product as described. Good value.,2024-05-15
R00946,O65179,4,Payment issue led to cancellation.,
R00947,O04512,5,Payment issue led to cancellation.,
R00948,O60682,5,Excellent quality and service.,
R00949,O11603,5,Very satisfied with the purchase.,
R00950,O14380,4,Order cancelled by the seller.,2021-12-09
R00951,O96684,5,Great product and quick delivery.,
R00952,O50681,4,No comment,2024-12-18
R00953,O91661,4,No comment,2024-12-05
R00954,O89660,3,Product is okay for the price.,2023-12-11
R00955,O57274,5,No comment,2025-04-03
R00956,O91403,5,Very satisfied with the purchase.,
R00957,O41217,5,Very satisfied with the purchase.,2024-11-13
R00958,O61527,5,Excellent quality and service.,
R00959,O09698,5,Product as described. Good value.,2021-02-18
R00960,O49086,5,Great product and quick delivery.,
R00961,O11833,5,Product as described. Good value.,
R00962,O56057,5,Excellent quality and service.,
R00963,O15328,2,No comment,2025-10-15
R00964,O17637,2,No comment,
R00965,O62913,5,No comment,2021-10-22
R00966,O05288,5,Product as described. Good value.,
R00967,O65313,5,No comment,
R00968,O45984,3,Product is okay for the price.,2024-04-11
R00969,O79226,5,No comment,2021-09-20
R00970,O31863,3,Packaging was fine. Works as intended.,
R00971,O36239,4,Great product and quick delivery.,2023-09-15
R00972,O24030,1,Not as described.,2024-11-13
R00973,O39496,2,Delivery was delayed and support was unhelpful.,
R00974,O33209,5,Very satisfied with the purchase.,
R00975,O18228,4,No comment,
R00976,O03243,5,Great product and quick delivery.,2025-04-19
R00977,O32927,5,No comment,
R00978,O37343,4,Product as described. Good value.,2025-11-10
R00979,O24257,5,Product as described. Good value.,
R00980,O86086,3,No comment,2024-10-24
R00981,O97192,5,Excellent quality and service.,2024-07-12
R00982,O46359,5,Excellent quality and service.,2023-08-09
R00983,O94968,5,No comment,
R00984,O03703,5,Product as described. Good value.,
R00985,O92011,3,No comment,2024-12-02
